Feature,Duration,ATE,Normalized_ATE,Sum_Normalized_ATE,Type
Electronic Box Temperature,70,60.989551016848665,0.1861995867275681,0.9999999999999999,IBS_R
Outboard Sensor Temperature,70,57.00782163746446,0.17404346567828308,0.9999999999999999,IBS_R
Inboard Sensor Temperature,70,37.59741694918382,0.11478398153854474,0.9999999999999999,IBS_R
Solar Array's Angle,70,25.46809121342329,0.07775345087176297,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,70,26.94252823096588,0.08225487052062079,0.9999999999999999,IBS_R
High Gain Antenna Elevation,70,21.47032369314511,0.0655483657760709,0.9999999999999999,IBS_R
Heater Dutycycle,70,15.849281853843909,0.04838746444123217,0.9999999999999999,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,70,38.237752573711816,0.11673891032005217,0.9999999999999999,IBS_R
2.5V_PCU_ELB,80,33.14924331356023,0.16683112109211337,1.0000000000000002,IBS_R
Radial Distance from Sun,80,0.0828897439482554,0.00041716152550211804,1.0000000000000002,IBS_R
Electronic Box Temperature,80,50.01983864449508,0.25173623660043337,1.0000000000000002,IBS_R
Outboard Sensor Temperature,80,2.5106004548867484,0.012635168909927736,1.0000000000000002,IBS_R
Inboard Sensor Temperature,80,34.90532077962349,0.17566898111856194,1.0000000000000002,IBS_R
Solar Array's Angle,80,12.094283553186568,0.06086723805121217,1.0000000000000002,IBS_R
High Gain Antenna Azimuth,80,12.14149835043864,0.06110485727778673,1.0000000000000002,IBS_R
High Gain Antenna Elevation,80,36.68735305006077,0.18463746461265612,1.0000000000000002,IBS_R
Heater Dutycycle,80,15.126959029817336,0.0761298684795787,1.0000000000000002,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,80,1.9814109894254397,0.00997190233222785,1.0000000000000002,IBS_R
2.5V_PCU_ELB,90,39.61765271143238,0.2169553890461724,1.0,IBS_R
Radial Distance from Sun,90,0.0748021307233477,0.0004096336926060099,1.0,IBS_R
Electronic Box Temperature,90,4.611156095797963,0.025251752596331604,1.0,IBS_R
Outboard Sensor Temperature,90,9.04559843302538,0.049535779958668695,1.0,IBS_R
Inboard Sensor Temperature,90,7.313347458835117,0.04004957473675736,1.0,IBS_R
Solar Array's Angle,90,35.19205726916746,0.1927198093178337,1.0,IBS_R
High Gain Antenna Azimuth,90,16.784683254964087,0.09191679053076966,1.0,IBS_R
High Gain Antenna Elevation,90,7.734791334481213,0.04235749844611787,1.0,IBS_R
Heater Dutycycle,90,17.542360200458365,0.09606600395535984,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,90,44.690919776204446,0.24473776771938285,1.0,IBS_R
2.5V_PCU_ELB,100,69.06133131947892,0.2054507265699606,0.9999999999999999,IBS_R
Radial Distance from Sun,100,0.0738606968670701,0.00021972837109242194,0.9999999999999999,IBS_R
Electronic Box Temperature,100,6.912337960732199,0.02056353141760235,0.9999999999999999,IBS_R
Outboard Sensor Temperature,100,46.16117919331861,0.137325006966938,0.9999999999999999,IBS_R
Inboard Sensor Temperature,100,72.29906289313394,0.21508266229342246,0.9999999999999999,IBS_R
Solar Array's Angle,100,4.975557602085794,0.014801798704261212,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,100,54.22594442576176,0.16131689714578062,0.9999999999999999,IBS_R
High Gain Antenna Elevation,100,13.367020735264472,0.039765583281786865,0.9999999999999999,IBS_R
Heater Dutycycle,100,27.089756688197376,0.08058938465068087,0.9999999999999999,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,100,41.97941982259986,0.12488468059847449,0.9999999999999999,IBS_R
2.5V_PCU_ELB,110,0.4158124194797691,0.0013550953751639558,0.9999999999999999,IBS_R
Radial Distance from Sun,110,0.0730884955811883,0.00023818885078919164,0.9999999999999999,IBS_R
Electronic Box Temperature,110,31.441277033965367,0.10246430145419962,0.9999999999999999,IBS_R
Outboard Sensor Temperature,110,3.243902238030555,0.010571586403645368,0.9999999999999999,IBS_R
Inboard Sensor Temperature,110,27.652650208225904,0.0901175064830325,0.9999999999999999,IBS_R
Solar Array's Angle,110,91.91364053505698,0.29953830950832855,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,110,15.448818195365035,0.05034631268224176,0.9999999999999999,IBS_R
High Gain Antenna Elevation,110,33.802705280357635,0.11015998428029516,0.9999999999999999,IBS_R
Heater Dutycycle,110,24.97785673270482,0.08140059448523275,0.9999999999999999,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,110,77.88128466338729,0.2538081204770711,0.9999999999999999,IBS_R
2.5V_PCU_ELB,120,38.434892734442606,0.2645537835438389,1.0,IBS_R
Radial Distance from Sun,120,0.0722198985448419,0.0004971016190730418,1.0,IBS_R
Electronic Box Temperature,120,15.692377173798334,0.10801325198977504,1.0,IBS_R
Outboard Sensor Temperature,120,7.93612184892284,0.05462565165209928,1.0,IBS_R
Inboard Sensor Temperature,120,8.889187816919174,0.0611857638278347,1.0,IBS_R
Solar Array's Angle,120,12.619528731977349,0.08686232314089501,1.0,IBS_R
High Gain Antenna Azimuth,120,2.648343542407301,0.018228990753495475,1.0,IBS_R
High Gain Antenna Elevation,120,3.9250848783222088,0.027017014525457815,1.0,IBS_R
Heater Dutycycle,120,34.59332078358609,0.2381116024409308,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,120,20.470884616292945,0.14090451650659994,1.0,IBS_R
2.5V_PCU_ELB,130,47.993264599794514,0.14643339994015508,1.0,IBS_R
Radial Distance from Sun,130,0.0709552589067432,0.000216493291131374,1.0,IBS_R
Electronic Box Temperature,130,26.10020504203729,0.07963496118280446,1.0,IBS_R
Outboard Sensor Temperature,130,64.63770641643181,0.1972176553068285,1.0,IBS_R
Inboard Sensor Temperature,130,25.553829586663813,0.07796790193519221,1.0,IBS_R
Solar Array's Angle,130,54.22749856072444,0.1654548206026965,1.0,IBS_R
High Gain Antenna Azimuth,130,9.606403715934633,0.029310328627406415,1.0,IBS_R
High Gain Antenna Elevation,130,56.93096040741074,0.173703417840661,1.0,IBS_R
Heater Dutycycle,130,27.628522662077327,0.08429804770457165,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,130,14.998726385145453,0.04576297356855288,1.0,IBS_R
2.5V_PCU_ELB,140,47.93176895714706,0.1509587323590164,1.0,IBS_R
Radial Distance from Sun,140,0.0697653062189082,0.00021972237659037235,1.0,IBS_R
Electronic Box Temperature,140,29.081775748898743,0.09159161235480187,1.0,IBS_R
Outboard Sensor Temperature,140,2.086012558382552,0.006569793236297073,1.0,IBS_R
Inboard Sensor Temperature,140,62.793889025157085,0.19776624342000254,1.0,IBS_R
Solar Array's Angle,140,61.70764242647042,0.194345163557216,1.0,IBS_R
High Gain Antenna Azimuth,140,16.400278813276643,0.05165186584705669,1.0,IBS_R
High Gain Antenna Elevation,140,45.57505154571341,0.14353636759554364,1.0,IBS_R
Heater Dutycycle,140,41.93302108181282,0.1320659730324952,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,140,9.93650368552406,0.03129452622098027,1.0,IBS_R
2.5V_PCU_ELB,150,48.06931592300035,0.15759973073571196,1.0,IBS_R
Radial Distance from Sun,150,0.0687191770924107,0.00022530222446876137,1.0,IBS_R
Electronic Box Temperature,150,14.528803034553976,0.04763403435625556,1.0,IBS_R
Outboard Sensor Temperature,150,65.16493092707677,0.21364929727665538,1.0,IBS_R
Inboard Sensor Temperature,150,3.4972519192907194,0.011466066246460679,1.0,IBS_R
Solar Array's Angle,150,13.22468601318863,0.04335836520081632,1.0,IBS_R
High Gain Antenna Azimuth,150,54.96919310667019,0.1802216209244079,1.0,IBS_R
High Gain Antenna Elevation,150,24.461413676095148,0.08019902373777804,1.0,IBS_R
Heater Dutycycle,150,61.02146411673318,0.20006455530386488,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,150,20.003092988258175,0.06558200399358058,1.0,IBS_R
2.5V_PCU_ELB,160,11.003956016201768,0.0433693285764211,1.0,IBS_R
Radial Distance from Sun,160,0.0673488400602678,0.00026543853587873424,1.0,IBS_R
Electronic Box Temperature,160,28.633044326175824,0.11284995193517498,1.0,IBS_R
Outboard Sensor Temperature,160,11.8016449635013,0.04651321919233017,1.0,IBS_R
Inboard Sensor Temperature,160,5.682094677972941,0.022394548899369537,1.0,IBS_R
Solar Array's Angle,160,20.365417510472582,0.08026517756952567,1.0,IBS_R
High Gain Antenna Azimuth,160,30.71525177753663,0.12105644957923857,1.0,IBS_R
High Gain Antenna Elevation,160,26.35311128023444,0.10386416852636393,1.0,IBS_R
Heater Dutycycle,160,7.451290948007823,0.029367391596882054,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,160,111.65352571658956,0.4400543255888153,1.0,IBS_R
2.5V_PCU_ELB,170,18.11308327402472,0.05516958169358401,1.0,IBS_R
Radial Distance from Sun,170,0.0659050743423091,0.0002007364140021337,1.0,IBS_R
Electronic Box Temperature,170,59.04648615888266,0.17984624111639297,1.0,IBS_R
Outboard Sensor Temperature,170,64.57856505090379,0.19669607688159318,1.0,IBS_R
Inboard Sensor Temperature,170,46.26856144456816,0.1409267070571759,1.0,IBS_R
Solar Array's Angle,170,1.5911347990973992,0.0048463444879201486,1.0,IBS_R
High Gain Antenna Azimuth,170,67.98747762269413,0.20707908444416395,1.0,IBS_R
High Gain Antenna Elevation,170,36.47367148092986,0.11109302419637067,1.0,IBS_R
Heater Dutycycle,170,7.075568043510756,0.021551059159804882,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,170,27.116034470257443,0.08259114454899216,1.0,IBS_R
2.5V_PCU_ELB,180,15.365681320826914,0.06449982518715462,1.0,IBS_R
Radial Distance from Sun,180,0.0645491465067942,0.00027095503145865076,1.0,IBS_R
Electronic Box Temperature,180,23.20011912224225,0.09738609023978237,1.0,IBS_R
Outboard Sensor Temperature,180,5.925642464337598,0.024873801238693573,1.0,IBS_R
Inboard Sensor Temperature,180,72.44033700631961,0.30407952474408956,1.0,IBS_R
Solar Array's Angle,180,2.974150655740834,0.012484457628021502,1.0,IBS_R
High Gain Antenna Azimuth,180,67.33431995535868,0.28264622801527994,1.0,IBS_R
High Gain Antenna Elevation,180,29.85926018124584,0.12533886533867533,1.0,IBS_R
Heater Dutycycle,180,7.936377184408293,0.033314171387885415,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,180,13.12782600467871,0.05510608118895904,1.0,IBS_R
2.5V_PCU_ELB,190,3.6467341580181984,0.0173843818234985,1.0,IBS_R
Radial Distance from Sun,190,0.0632495031433587,0.000301517320743847,1.0,IBS_R
Electronic Box Temperature,190,44.3501605811632,0.21142208125623552,1.0,IBS_R
Outboard Sensor Temperature,190,9.480072945660345,0.04519254781421748,1.0,IBS_R
Inboard Sensor Temperature,190,3.5269155595191486,0.01681319341885868,1.0,IBS_R
Solar Array's Angle,190,65.175781654666,0.3107001017440296,1.0,IBS_R
High Gain Antenna Azimuth,190,16.023420543783107,0.07638540370132058,1.0,IBS_R
High Gain Antenna Elevation,190,49.238616753842166,0.23472588815601586,1.0,IBS_R
Heater Dutycycle,190,1.7140916946968645,0.008171263165860088,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,190,16.551668905953175,0.07890362159921988,1.0,IBS_R
2.5V_PCU_ELB,200,15.44544526091672,0.05616701068746255,1.0,IBS_R
Radial Distance from Sun,200,0.0622237699457716,0.00022627532534798112,1.0,IBS_R
Electronic Box Temperature,200,23.18407337459977,0.084308355959482,1.0,IBS_R
Outboard Sensor Temperature,200,39.10746802510028,0.1422134187405768,1.0,IBS_R
Inboard Sensor Temperature,200,30.70345858433048,0.11165242939366059,1.0,IBS_R
Solar Array's Angle,200,15.167929127299145,0.05515782957422628,1.0,IBS_R
High Gain Antenna Azimuth,200,59.16086315790569,0.21513713441967663,1.0,IBS_R
High Gain Antenna Elevation,200,21.76575767352632,0.07915068314431446,1.0,IBS_R
Heater Dutycycle,200,45.027264207771694,0.16374062302914846,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,200,25.36692319523747,0.09224623972610424,1.0,IBS_R
2.5V_PCU_ELB,210,22.13654550892113,0.08873383503071058,1.0,IBS_R
Radial Distance from Sun,210,0.0610679930404918,0.0002447896496735582,1.0,IBS_R
Electronic Box Temperature,210,36.32271221379413,0.14559875894582916,1.0,IBS_R
Outboard Sensor Temperature,210,33.11799093801479,0.1327527072034825,1.0,IBS_R
Inboard Sensor Temperature,210,4.181282512857417,0.016760575066383405,1.0,IBS_R
Solar Array's Angle,210,50.55018278174082,0.20262924844888625,1.0,IBS_R
High Gain Antenna Azimuth,210,23.2799223873861,0.09331703502778115,1.0,IBS_R
High Gain Antenna Elevation,210,66.64530676905302,0.26714618385389016,1.0,IBS_R
Heater Dutycycle,210,0.0820794769391383,0.000329013701039728,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,210,13.094213135259238,0.052487853072323586,1.0,IBS_R
2.5V_PCU_ELB,220,22.16637131161593,0.10398339200027128,1.0,IBS_R
Radial Distance from Sun,220,0.0600009271428135,0.00028146690496885226,1.0,IBS_R
Electronic Box Temperature,220,65.30246207179351,0.3063366311397918,1.0,IBS_R
Outboard Sensor Temperature,220,27.14710282528262,0.12734821568534163,1.0,IBS_R
Inboard Sensor Temperature,220,7.241396250516106,0.033969698258736705,1.0,IBS_R
Solar Array's Angle,220,34.460147125793256,0.16165401799845427,1.0,IBS_R
High Gain Antenna Azimuth,220,5.104100466643085,0.02394355269838816,1.0,IBS_R
High Gain Antenna Elevation,220,20.06862664322009,0.09414278240730754,1.0,IBS_R
Heater Dutycycle,220,16.421121985539884,0.07703218269252154,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,220,15.200898045481178,0.07130806021421818,1.0,IBS_R
2.5V_PCU_ELB,230,7.800599504850959,0.03130339337404791,1.0,IBS_R
Radial Distance from Sun,230,0.0591459847647748,0.00023734970965190767,1.0,IBS_R
Electronic Box Temperature,230,21.55312351442835,0.08649154509112096,1.0,IBS_R
Outboard Sensor Temperature,230,1.559126466742959,0.006256692075781266,1.0,IBS_R
Inboard Sensor Temperature,230,10.988337401271814,0.0440956170080093,1.0,IBS_R
Solar Array's Angle,230,0.1428248793291369,0.0005731486892078711,1.0,IBS_R
High Gain Antenna Azimuth,230,92.756170212915,0.37222560679334604,1.0,IBS_R
High Gain Antenna Elevation,230,22.504530384495204,0.09030949055722952,1.0,IBS_R
Heater Dutycycle,230,67.3517718662875,0.27027909942798856,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,230,24.47778506870427,0.0982280572736167,1.0,IBS_R
2.5V_PCU_ELB,240,5.258437260756717,0.030133233741569784,1.0000000000000002,IBS_R
Radial Distance from Sun,240,0.0583360623377661,0.0003342921318288634,1.0000000000000002,IBS_R
Electronic Box Temperature,240,65.54022469199059,0.3755752540507732,1.0000000000000002,IBS_R
Outboard Sensor Temperature,240,4.213038878574313,0.02414262622050028,1.0000000000000002,IBS_R
Inboard Sensor Temperature,240,6.8993835775376455,0.03953660140936469,1.0000000000000002,IBS_R
Solar Array's Angle,240,37.26193610373326,0.21352781721991151,1.0000000000000002,IBS_R
High Gain Antenna Azimuth,240,9.830558954359804,0.056333567577713614,1.0000000000000002,IBS_R
High Gain Antenna Elevation,240,28.378324290028708,0.16262068683547334,1.0000000000000002,IBS_R
Heater Dutycycle,240,9.92733295316102,0.05688812654293056,1.0000000000000002,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,240,7.138665285287326,0.04090779426993435,1.0000000000000002,IBS_R
2.5V_PCU_ELB,10,14.219055717092637,0.03859706530197218,1.0,IBS_T
Radial Distance from Sun,10,0.0244173336235282,6.627988799808001e-05,1.0,IBS_T
Electronic Box Temperature,10,57.52137570311568,0.156139503103824,1.0,IBS_T
Outboard Sensor Temperature,10,2.896481663355328,0.007862385107057546,1.0,IBS_T
Inboard Sensor Temperature,10,1.191671929989199,0.0032347464005665293,1.0,IBS_T
Solar Array's Angle,10,68.65418016470977,0.18635906123395374,1.0,IBS_T
High Gain Antenna Azimuth,10,94.66987881978407,0.25697764799842326,1.0,IBS_T
High Gain Antenna Elevation,10,84.67189017318944,0.22983850258969474,1.0,IBS_T
Heater Dutycycle,10,23.375627153266528,0.06345221691652961,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,10,21.172749113995607,0.05747259145998029,1.0,IBS_T
2.5V_PCU_ELB,20,17.637031720485,0.04184998983661033,1.0,IBS_T
Radial Distance from Sun,20,0.0285493368236105,6.774322770664094e-05,1.0,IBS_T
Electronic Box Temperature,20,14.510596873786948,0.034431436157468916,1.0,IBS_T
Outboard Sensor Temperature,20,33.94489758701397,0.0805460715575698,1.0,IBS_T
Inboard Sensor Temperature,20,51.16225265629911,0.12140023262516017,1.0,IBS_T
Solar Array's Angle,20,3.4877752444345687,0.00827595940435004,1.0,IBS_T
High Gain Antenna Azimuth,20,92.47594603766598,0.21943133420303348,1.0,IBS_T
High Gain Antenna Elevation,20,136.12116478067466,0.3229947903309743,1.0,IBS_T
Heater Dutycycle,20,23.3218702478926,0.055339245759331815,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,20,48.74446757438763,0.11566319689779452,1.0,IBS_T
2.5V_PCU_ELB,30,53.62236558563819,0.10900544587904137,1.0,IBS_T
Radial Distance from Sun,30,0.0255956734675828,5.2031792488757394e-05,1.0,IBS_T
Electronic Box Temperature,30,54.682891347586086,0.11116132024759595,1.0,IBS_T
Outboard Sensor Temperature,30,63.487990259457,0.12906063748985164,1.0,IBS_T
Inboard Sensor Temperature,30,74.62050590581511,0.1516912099857373,1.0,IBS_T
Solar Array's Angle,30,79.19642012644401,0.16099329064697343,1.0,IBS_T
High Gain Antenna Azimuth,30,50.76418769057871,0.10319524052070067,1.0,IBS_T
High Gain Antenna Elevation,30,8.286675094210077,0.016845446925621045,1.0,IBS_T
Heater Dutycycle,30,35.57366896020807,0.0723154154840098,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,30,71.6634298933301,0.14567996102798006,1.0,IBS_T
2.5V_PCU_ELB,40,3.6640608989961088,0.012916865751464057,0.9999999999999999,IBS_T
Radial Distance from Sun,40,0.0229244353205069,8.08152106708265e-05,0.9999999999999999,IBS_T
Electronic Box Temperature,40,4.17296565148907,0.014710900989807024,0.9999999999999999,IBS_T
Outboard Sensor Temperature,40,48.99733819455436,0.17272967264587297,0.9999999999999999,IBS_T
Inboard Sensor Temperature,40,3.090216257604828,0.01089389877592087,0.9999999999999999,IBS_T
Solar Array's Angle,40,132.1246862416306,0.4657774206495974,0.9999999999999999,IBS_T
High Gain Antenna Azimuth,40,21.76655439798911,0.0767333482660719,0.9999999999999999,IBS_T
High Gain Antenna Elevation,40,54.21336344108168,0.19111765792311008,0.9999999999999999,IBS_T
Heater Dutycycle,40,4.100722508492147,0.014456223186877835,0.9999999999999999,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,40,11.512026731693908,0.040583196600606955,0.9999999999999999,IBS_T
2.5V_PCU_ELB,50,54.65209568572632,0.16502343598030933,1.0,IBS_T
Radial Distance from Sun,50,0.0212560112751363,6.418308340873591e-05,1.0,IBS_T
Electronic Box Temperature,50,28.800489293697744,0.0869638326129442,1.0,IBS_T
Outboard Sensor Temperature,50,2.0453821657929234,0.006176085082500329,1.0,IBS_T
Inboard Sensor Temperature,50,16.357376175986655,0.049391526277532474,1.0,IBS_T
Solar Array's Angle,50,94.4464440594585,0.2851835143603566,1.0,IBS_T
High Gain Antenna Azimuth,50,36.538575203908486,0.11032918592266742,1.0,IBS_T
High Gain Antenna Elevation,50,38.986838763052525,0.11772178193652623,1.0,IBS_T
Heater Dutycycle,50,16.025937867944762,0.04839073961560657,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,50,43.30338786238701,0.13075571512814818,1.0,IBS_T
2.5V_PCU_ELB,60,65.19123219068506,0.18682640604303227,1.0,IBS_T
Radial Distance from Sun,60,0.0153349757153998,4.39472963371091e-05,1.0,IBS_T
Electronic Box Temperature,60,6.182841518350189,0.01771891742478924,1.0,IBS_T
Outboard Sensor Temperature,60,59.69624888789944,0.17107876717768503,1.0,IBS_T
Inboard Sensor Temperature,60,13.725864106213908,0.0393358704019927,1.0,IBS_T
Solar Array's Angle,60,86.80523105696517,0.2487682591528784,1.0,IBS_T
High Gain Antenna Azimuth,60,21.277247477556607,0.06097678388855595,1.0,IBS_T
High Gain Antenna Elevation,60,55.25640519794197,0.15835496963446094,1.0,IBS_T
Heater Dutycycle,60,1.128078033611107,0.0032328697843782748,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,60,39.66165607511042,0.11366320919589004,1.0,IBS_T
2.5V_PCU_ELB,70,30.22519105168238,0.09670746891145722,1.0,IBS_T
Radial Distance from Sun,70,0.007125856042619,2.2799640886661618e-05,1.0,IBS_T
Electronic Box Temperature,70,29.18455885967516,0.09337789838253253,1.0,IBS_T
Outboard Sensor Temperature,70,11.476823898242676,0.03672084614597645,1.0,IBS_T
Inboard Sensor Temperature,70,60.86808035829894,0.19475139061602817,1.0,IBS_T
Solar Array's Angle,70,23.83952331400755,0.07627610875349683,1.0,IBS_T
High Gain Antenna Azimuth,70,3.079721552735031,0.009853769850711661,1.0,IBS_T
High Gain Antenna Elevation,70,37.49850726829919,0.11997891823658949,1.0,IBS_T
Heater Dutycycle,70,26.03042618093105,0.08328604528388094,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,70,90.33251011570968,0.28902475417844015,1.0,IBS_T
2.5V_PCU_ELB,80,28.48160724640741,0.11800609590060827,1.0000000000000002,IBS_T
Radial Distance from Sun,80,0.0017020143057103,7.051851450875943e-06,1.0000000000000002,IBS_T
Electronic Box Temperature,80,32.51064162309969,0.13469934684425958,1.0000000000000002,IBS_T
Outboard Sensor Temperature,80,0.2151294428516591,0.0008913326219467303,1.0000000000000002,IBS_T
Inboard Sensor Temperature,80,18.850279951961348,0.07810120842267601,1.0000000000000002,IBS_T
Solar Array's Angle,80,65.66245700752498,0.27205522959653,1.0000000000000002,IBS_T
High Gain Antenna Azimuth,80,14.557982348156916,0.06031719510185516,1.0000000000000002,IBS_T
High Gain Antenna Elevation,80,38.545506898324334,0.15970323388807237,1.0000000000000002,IBS_T
Heater Dutycycle,80,23.04229625326557,0.09546973237530572,1.0000000000000002,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,80,19.489481600626885,0.08074957339729544,1.0000000000000002,IBS_T
2.5V_PCU_ELB,90,29.00507607253416,0.11112622323524397,0.9999999999999999,IBS_T
Radial Distance from Sun,90,0.0015157902761255,5.807398959454532e-06,0.9999999999999999,IBS_T
Electronic Box Temperature,90,31.5078943601381,0.12071519114727422,0.9999999999999999,IBS_T
Outboard Sensor Temperature,90,16.203430420279947,0.06207968638171727,0.9999999999999999,IBS_T
Inboard Sensor Temperature,90,4.167026257605787,0.01596499485027436,0.9999999999999999,IBS_T
Solar Array's Angle,90,13.612454092491667,0.05215296138092754,0.9999999999999999,IBS_T
High Gain Antenna Azimuth,90,15.205812066874108,0.05825754298974968,0.9999999999999999,IBS_T
High Gain Antenna Elevation,90,58.71471479191451,0.2249518148769299,0.9999999999999999,IBS_T
Heater Dutycycle,90,11.674551498139811,0.04472833695416983,0.9999999999999999,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,90,80.91770953772749,0.3100174407847537,0.9999999999999999,IBS_T
2.5V_PCU_ELB,100,10.063869055387867,0.030512952998202197,1.0,IBS_T
Radial Distance from Sun,100,0.0018894856564453,5.72878946542202e-06,1.0,IBS_T
Electronic Box Temperature,100,60.99312400291546,0.184926921810267,1.0,IBS_T
Outboard Sensor Temperature,100,56.70508682785925,0.17192589049150336,1.0,IBS_T
Inboard Sensor Temperature,100,22.91665999581728,0.0694817237267008,1.0,IBS_T
Solar Array's Angle,100,26.900479065441147,0.08156038684878271,1.0,IBS_T
High Gain Antenna Azimuth,100,28.746758392943427,0.08715817772141626,1.0,IBS_T
High Gain Antenna Elevation,100,58.2974233431183,0.17675374436957111,1.0,IBS_T
Heater Dutycycle,100,45.83530191676171,0.1389694565129311,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,100,19.362255803676497,0.058705016731160055,1.0,IBS_T
2.5V_PCU_ELB,110,0.7257768251980267,0.0025302796480135667,1.0000000000000002,IBS_T
Radial Distance from Sun,110,0.0021099934053372,7.35608135394907e-06,1.0000000000000002,IBS_T
Electronic Box Temperature,110,16.870213579627194,0.058814716309694655,1.0000000000000002,IBS_T
Outboard Sensor Temperature,110,39.66496812743273,0.13828419165156708,1.0000000000000002,IBS_T
Inboard Sensor Temperature,110,4.991115124368242,0.017400551494098603,1.0000000000000002,IBS_T
Solar Array's Angle,110,93.18123871631558,0.32485825354957637,1.0000000000000002,IBS_T
High Gain Antenna Azimuth,110,56.095247871560034,0.19556516426514112,1.0000000000000002,IBS_T
High Gain Antenna Elevation,110,50.06700872682103,0.17454888172246,1.0000000000000002,IBS_T
Heater Dutycycle,110,0.1143902280238358,0.00039879926700796763,1.0000000000000002,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,110,25.124536305698967,0.08759180601108688,1.0000000000000002,IBS_T
2.5V_PCU_ELB,120,16.10342512123495,0.07275213498786239,0.9999999999999999,IBS_T
Radial Distance from Sun,120,0.0024247783749087,1.0954675935021136e-05,0.9999999999999999,IBS_T
Electronic Box Temperature,120,16.739531570099295,0.07562593990116642,0.9999999999999999,IBS_T
Outboard Sensor Temperature,120,9.026720397921508,0.04078096280407419,0.9999999999999999,IBS_T
Inboard Sensor Temperature,120,8.398781780005692,0.03794405855850089,0.9999999999999999,IBS_T
Solar Array's Angle,120,45.949957202276565,0.20759294770516232,0.9999999999999999,IBS_T
High Gain Antenna Azimuth,120,1.6449961818611585,0.0074317720221810405,0.9999999999999999,IBS_T
High Gain Antenna Elevation,120,59.905243054967,0.27064020830379953,0.9999999999999999,IBS_T
Heater Dutycycle,120,51.69314466155807,0.2335395488879922,0.9999999999999999,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,120,11.882202046207505,0.05368147215332592,0.9999999999999999,IBS_T
2.5V_PCU_ELB,130,51.03246837444557,0.1689414441360687,1.0,IBS_T
Radial Distance from Sun,130,0.0025552044704124,8.45892717018902e-06,1.0,IBS_T
Electronic Box Temperature,130,27.698976923135177,0.09169662592353366,1.0,IBS_T
Outboard Sensor Temperature,130,48.96938385517878,0.1621116651901961,1.0,IBS_T
Inboard Sensor Temperature,130,30.641247770638824,0.10143692463629647,1.0,IBS_T
Solar Array's Angle,130,18.090436694440108,0.05988784390725729,1.0,IBS_T
High Gain Antenna Azimuth,130,10.158629558277145,0.033629836115826324,1.0,IBS_T
High Gain Antenna Elevation,130,60.49341075766324,0.20026160794592474,1.0,IBS_T
Heater Dutycycle,130,1.1152359538464296,0.0036919549180503223,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,130,53.86958660835216,0.1783336382996762,1.0,IBS_T
2.5V_PCU_ELB,140,29.038478907287768,0.12316657925648455,1.0,IBS_T
Radial Distance from Sun,140,0.0028506557595171,1.2091043737466577e-05,1.0,IBS_T
Electronic Box Temperature,140,72.53266479306463,0.3076469754301408,1.0,IBS_T
Outboard Sensor Temperature,140,8.670244783327185,0.03677480472335564,1.0,IBS_T
Inboard Sensor Temperature,140,46.09505156957013,0.19551195641485053,1.0,IBS_T
Solar Array's Angle,140,9.050617875450172,0.038388155503455985,1.0,IBS_T
High Gain Antenna Azimuth,140,4.14572811307745,0.017584087370604014,1.0,IBS_T
High Gain Antenna Elevation,140,6.260942328526432,0.026555759066746346,1.0,IBS_T
Heater Dutycycle,140,6.270665710411502,0.026597000747807267,1.0,IBS_T
